business_date,split,target_room_revenue,target_occupancy_rate,target_adr,total_physical_rooms,ooo_rooms,available_rooms,room_nights,occupancy_rate,room_revenue,food_revenue,other_revenue,total_revenue,adr,revpar,cancelled_rooms,no_show_rooms,day_use_rooms,deduct_individual_rooms,deduct_group_rooms,day_of_week,month,quarter,week_of_year,is_weekend,retail_rate,is_federal_holiday,days_to_next_holiday,days_from_last_holiday,temp_mean_f,temp_max_f,temp_min_f,precipitation_in,had_precipitation,snowfall_in,had_snow,windspeed_max_mph,weathercode,medallia_sample_size,medallia_overall_satisfaction,medallia_likelihood_to_recommend,medallia_likelihood_to_return,medallia_value_for_price,medallia_hotel_cleanliness,pickup_7d,pickup_14d,pickup_21d,pickup_30d,pickup_60d,total_rooms_on_books,avg_booked_rate,adr_gap_vs_comp_lag_28d,adr_gap_vs_comp_lag_7d,adr_gap_vs_comp_roll_28d,adr_gap_vs_comp_roll_7d,adr_lag_14d,adr_lag_28d,adr_lag_364d,adr_lag_7d,adr_roll_28d,adr_roll_7d,ari_lag_28d,ari_lag_7d,ari_roll_28d,ari_roll_7d,comp_adr_lag_28d,comp_adr_lag_7d,comp_adr_roll_28d,comp_adr_roll_7d,comp_occ_lag_28d,comp_occ_lag_7d,comp_occ_roll_28d,comp_occ_roll_7d,comp_revpar_lag_28d,comp_revpar_lag_7d,comp_revpar_roll_28d,comp_revpar_roll_7d,mpi_lag_28d,mpi_lag_7d,mpi_roll_28d,mpi_roll_7d,occ_lag_14d,occ_lag_28d,occ_lag_364d,occ_lag_7d,occ_roll_28d,occ_roll_7d,rev_lag_14d,rev_lag_28d,rev_lag_364d,rev_lag_7d,rev_roll_28d,rev_roll_7d,rgi_lag_28d,rgi_lag_7d,rgi_roll_28d,rgi_roll_7d,weather_description,comp_occ,comp_adr,comp_revpar,mpi,ari,rgi,adr_gap_vs_comp
2024-12-25,train,16041.81,0.4783,243.06,147,9,138,66,0.4783,16041.81,2093.06,2357.29,20492.16,243.06,116.24,22,0,0,66,0,2,12,4,52,False,589,True,7.0,27.0,26.7,32.3,21.6,0.0,False,0.0,False,6.6,3,6.0,7.2,6.3,6.0,5.0,6.7,3,3,3,2,1,118,207.04,-64.13,-84.07,-24.2125,-50.06,478.32,227.92,,187.21,352.6507,238.1286,80.31,69.46,92.345,83.6429,292.05,271.28,376.8632,288.1886,0.8187,0.6978,0.8275,0.7517,239.09,189.29,319.8457,218.3914,55.67,79.94,86.8721,80.7871,1.0,0.4685,,0.5694,0.7522,0.6493,69355.99,15270.56,,15351.05,40620.995,21631.1786,44.71,55.53,81.14,67.4957,Overcast,0.7135,275.33,196.45,62.93,88.56,55.72,-32.27
2024-12-26,train,19499.23,0.5362,263.5,147,9,138,74,0.5362,19499.23,959.06,3084.0,23542.29,263.5,141.3,14,1,0,74,0,3,12,4,52,False,499,False,6.0,1.0,22.8,31.5,16.8,0.0,False,0.0,False,4.0,3,6.0,7.2,6.3,6.0,5.0,6.7,19,12,10,6,3,132,237.35,-68.27,-108.04,-23.0746,-42.66,428.9,259.79,,171.26,353.1914,246.1071,82.42,62.49,92.6396,86.3714,328.06,279.3,376.2661,288.7671,0.8581,0.749,0.8238,0.7539,281.5,209.2,318.3229,219.4143,57.08,80.83,87.1314,78.3571,1.0,0.5,,0.6138,0.7525,0.6363,62190.37,18705.0,,15242.17,40648.5396,21729.8586,47.05,50.51,81.5332,67.5229,Overcast,0.8081,302.6,244.55,62.29,89.09,55.49,-39.1
2024-12-27,train,26165.99,0.5324,353.59,147,8,139,74,0.5324,26165.99,1620.03,3832.28,31618.300000000003,353.59,188.24,15,2,0,74,0,4,12,4,52,False,629,False,5.0,2.0,25.7,37.3,15.2,0.0,False,0.0,False,3.2,3,6.0,7.2,6.3,6.0,5.0,6.7,11,9,6,2,0,134,311.33,-8.46,-17.96,-22.0329,-32.8114,445.94,388.28,,312.67,353.3239,259.2843,98.7,95.61,92.8779,90.1714,396.74,330.63,375.3568,292.0957,0.887,0.7569,0.822,0.7623,351.9,250.25,317.0032,224.4643,65.95,69.2,87.3175,75.7086,0.8194,0.617,,0.5274,0.7538,0.6252,52620.89,33780.12,,24075.54,40676.905,22338.01,65.1,66.17,81.8346,68.2343,Overcast,0.8922,412.29,367.86,56.42,87.73,49.5,-58.7
2024-12-28,train,39015.05,0.7482,375.14,147,8,139,104,0.7482,39015.05,1871.08,4559.63,45445.76,375.14,280.68,19,0,1,103,1,5,12,4,52,True,459,False,4.0,3.0,39.8,45.6,35.2,0.217,True,0.0,False,4.2,53,6.0,7.2,6.3,6.0,5.0,6.7,23,14,10,7,5,175,353.07,-16.88,-21.23,-23.8271,-38.6314,484.56,346.92,,333.84,352.085,265.13,100.68,95.5,92.4861,89.0457,363.8,355.07,375.9121,303.7614,0.724,0.887,0.8222,0.7817,263.41,314.94,317.5732,241.2657,62.02,92.03,86.9771,73.8829,0.9859,0.4685,,0.8333,0.7508,0.6259,67838.36,23243.65,,40061.21,40404.9718,22636.6457,62.43,87.89,81.2775,65.8529,Drizzle,0.912,417.08,380.36,77.58,91.74,71.17,-41.94
2024-12-29,train,32404.66,0.8116,289.33,147,9,138,112,0.8116,32404.66,2027.48,4014.98,38447.12,289.33,234.82,21,0,0,104,8,6,12,4,52,True,449,False,3.0,4.0,49.2,58.5,40.5,0.169,True,0.0,False,14.5,55,10.0,7.7,6.9,6.3,7.5,8.5,27,19,17,15,15,166,265.32,-80.25,-56.47,-24.7221,-41.59,259.06,222.84,,199.61,353.0929,271.03,77.2,84.88,92.1668,88.5086,303.09,256.08,377.815,312.62,0.6426,0.7438,0.8289,0.7852,194.76,190.46,321.75,250.6114,68.81,100.61,87.5329,71.8186,0.844,0.4615,,0.7914,0.7608,0.6138,30827.65,14707.17,,21956.91,40968.2361,22487.1943,53.13,85.4,81.5896,63.4643,Heavy drizzle,0.816,344.98,281.51,93.37,84.29,78.7,-55.65
2024-12-30,train,40427.29,0.9197,320.85,147,10,137,126,0.9197,40427.29,1946.18,4068.99,46442.46,320.85,295.09,22,2,0,113,13,0,12,4,1,False,429,False,2.0,5.0,52.8,55.6,46.2,0.232,True,0.0,False,15.8,61,10.0,7.7,6.9,6.3,7.5,8.5,38,25,22,19,9,181,302.63,-34.19,-34.68,-23.8436,-41.4729,219.83,343.96,243.55,226.3,355.4675,283.8471,93.29,87.83,92.42,88.4243,378.15,260.98,379.3111,325.32,0.77,0.7057,0.8351,0.7956,291.19,184.16,324.8482,263.6186,68.91,66.52,88.41,70.7843,0.7305,0.5563,0.6102,0.6273,0.7733,0.6167,22642.8,27172.84,17535.65,15614.94,41600.2893,23979.73,64.28,58.43,82.5029,62.5071,Slight rain,0.774,365.64,283.0,110.74,88.27,97.75,-44.79
2024-12-31,train,65799.36,0.9861,463.38,147,3,144,142,0.9861,65799.36,3467.66,5562.07,74829.09,463.38,456.94,25,1,0,142,0,1,12,4,1,False,419,False,1.0,6.0,43.6,49.2,35.2,0.319,True,0.0,False,7.6,63,10.0,7.7,6.9,6.3,7.5,8.5,35,10,5,3,1,208,464.18,24.9,-27.97,-24.2221,-42.9171,190.0,474.04,194.96,236.01,354.6421,297.3543,107.16,89.73,92.2407,88.4871,449.14,263.98,378.8643,340.2714,0.9724,0.7214,0.8352,0.8053,436.74,190.44,324.5557,277.7386,87.44,76.38,89.9039,77.1014,0.6056,0.8741,0.4182,0.5827,0.7863,0.6584,16340.08,59255.12,8968.3,19116.43,42073.6625,27524.3514,93.71,68.54,83.6982,68.1243,Rain,0.8817,492.76,434.48,109.56,95.35,104.46,-29.38
2025-01-01,train,22109.48,0.7113,218.91,147,5,142,101,0.7113,22109.48,2431.83,3991.98,28533.29,218.91,155.7,7,4,0,101,0,2,1,1,1,False,399,True,19.0,7.0,45.7,51.9,39.1,0.22,True,0.0,False,14.5,63,10.0,7.7,6.9,6.3,7.5,8.5,18,15,9,6,1,152,195.4,49.2,-32.27,-26.1607,-43.1186,187.21,527.31,161.95,243.06,354.2614,329.8357,110.38,88.56,91.8189,89.29,478.11,275.33,380.4221,372.9543,0.9882,0.7135,0.832,0.8282,472.45,196.45,324.475,312.6014,99.13,62.93,90.6939,81.8414,0.5694,0.9931,0.4706,0.4783,0.7903,0.7161,15351.05,75933.22,9069.37,16041.81,42307.3854,34193.3414,109.42,55.72,84.0821,73.2557,Rain,0.7753,222.07,172.17,88.62,99.63,88.29,-3.16
2025-01-02,train,16683.93,0.741,161.98,147,8,139,103,0.741,16683.93,2333.4,4735.12,23752.45,161.98,120.03,13,0,0,103,0,3,1,1,1,False,399,False,18.0,1.0,36.8,41.8,32.5,0.0,False,0.0,False,15.4,3,10.0,7.7,6.9,6.3,7.5,8.5,13,9,9,7,2,145,154.06,10.97,-39.1,-28.0307,-38.96,171.26,491.67,174.15,263.5,343.2471,326.3857,101.5,89.09,91.435,90.8714,480.7,302.6,371.2779,365.3457,0.9882,0.8081,0.8244,0.837,475.01,244.55,313.7507,309.1329,99.13,62.29,90.3186,85.5114,0.6138,0.9931,0.5246,0.5362,0.7802,0.7494,15242.17,70800.88,11145.38,19499.23,40385.1089,35060.1514,100.62,55.49,83.3275,77.9086,Overcast,0.7135,205.9,146.92,97.25,82.44,80.17,-43.92
2025-01-03,train,22452.24,0.9752,190.27,147,26,121,118,0.9752,22452.24,1387.28,4438.95,28278.47,190.27,185.56,11,0,0,118,0,4,1,1,1,False,349,False,17.0,2.0,32.7,37.7,28.4,0.0,False,0.0,False,10.3,3,10.0,7.7,6.9,6.3,7.5,8.5,21,15,8,5,0,155,178.76,21.49,-58.7,-29.9911,-39.6486,312.67,606.01,175.82,353.59,331.4725,311.8829,104.44,87.73,90.7543,89.9214,584.52,412.29,361.4636,351.5314,0.9737,0.8922,0.8146,0.8235,569.16,367.86,302.0332,295.1857,95.72,56.42,90.2514,90.5057,0.5274,0.9514,0.7391,0.5324,0.7712,0.7786,24075.54,83023.49,14944.68,26165.99,38452.3607,34657.9657,99.96,49.5,82.5971,81.4343,Overcast,0.7438,227.91,169.51,105.18,86.92,91.43,-37.64
2025-01-04,train,20361.5,0.8976,178.61,147,20,127,114,0.8976,20361.5,2750.02,4870.99,27982.51,178.61,160.33,16,1,0,114,0,5,1,1,1,True,499,False,16.0,3.0,29.5,32.1,27.4,0.0,False,0.0,False,15.2,3,10.0,7.7,6.9,6.3,7.5,8.5,9,6,5,3,0,155,164.04,17.27,-41.94,-32.1029,-36.64,333.84,619.85,192.31,375.14,316.6246,288.5514,102.99,91.74,90.1286,89.8057,602.58,417.08,348.7275,325.1914,0.9842,0.912,0.8064,0.8023,593.08,380.36,287.76,266.85,99.53,77.58,90.5893,97.4714,0.8333,0.9931,0.6818,0.7482,0.7721,0.8419,40061.21,89258.19,14423.5,39015.05,36289.1018,34127.43,102.5,71.17,82.2925,87.4243,Overcast,0.6873,214.27,147.26,112.83,85.8,96.82,-35.66
2025-01-05,train,9452.03,0.5496,131.28,147,16,131,72,0.5496,9452.03,1733.95,2979.97,14165.95,131.28,72.15,14,3,0,72,0,6,1,1,1,True,449,False,15.0,4.0,28.2,32.7,25.6,0.0,False,0.0,False,12.4,3,8.0,8.4,8.2,7.5,7.9,9.5,13,7,6,3,1,108,121.89,-33.23,-55.65,-33.9932,-35.7429,199.61,298.88,158.08,289.33,300.8661,260.4757,90.51,84.29,89.5146,88.9571,332.11,344.98,334.8593,296.2186,0.8699,0.816,0.7958,0.7702,288.91,281.51,271.8379,233.55,84.46,93.37,91.0643,102.5071,0.7914,0.75,0.3894,0.8116,0.7686,0.8632,21956.91,32279.52,6955.31,32404.66,33828.5057,31462.6371,76.44,78.7,82.0896,91.0886,Overcast,0.4402,182.28,80.24,109.72,78.0,85.58,-51.0
2025-01-06,train,10343.66,0.5496,143.66,147,16,131,72,0.5496,10343.66,1643.91,2495.26,14482.83,143.66,78.96,7,3,0,72,0,0,1,1,2,False,429,False,14.0,5.0,27.8,29.3,23.8,0.063,True,0.441,True,9.4,73,8.0,8.4,8.2,7.5,7.9,9.5,19,12,5,2,1,103,130.25,-11.15,-44.79,-34.6279,-35.0786,226.3,403.74,168.71,320.85,294.8804,237.8971,98.13,88.27,89.0679,88.0586,414.89,365.64,329.5082,272.9757,0.883,0.774,0.7804,0.7165,366.37,283.0,264.3854,204.7971,93.99,110.74,91.9664,104.8429,0.6273,0.9037,0.4786,0.9197,0.7615,0.8258,15614.94,49256.87,9447.65,40427.29,33013.2382,28183.69,92.23,97.75,82.4161,92.0714,Snow,0.4599,186.32,85.69,106.5,80.02,85.23,-42.66
2025-01-07,train,10030.11,0.5197,151.97,147,20,127,66,0.5197,10030.11,1087.81,3537.95,14655.87,151.97,78.98,4,2,0,66,0,1,1,1,2,False,649,False,13.0,6.0,22.7,27.0,16.2,0.0,False,0.0,False,18.4,3,8.0,8.4,8.2,7.5,7.9,9.5,11,9,7,2,1,93,138.71,40.39,-29.38,-35.7532,-34.7743,236.01,489.5,174.3,463.38,285.5918,212.5843,110.02,95.35,88.4211,86.88,449.11,492.76,321.345,247.3586,0.9869,0.8817,0.7653,0.6717,443.21,434.48,254.3611,176.61,100.64,109.56,92.4132,104.2371,0.5827,1.0,0.5641,0.9861,0.7488,0.7729,19116.43,71466.84,11503.89,65799.36,31623.4807,23886.0286,110.72,104.46,82.1661,90.2829,Overcast,0.5782,195.02,112.76,77.65,88.13,68.44,-43.05
2025-01-08,train,12454.98,0.5635,175.42,147,21,126,71,0.5635,12454.98,1349.74,2689.29,16494.010000000002,175.42,98.85,4,0,0,71,0,2,1,1,2,False,649,False,12.0,7.0,24.5,27.9,20.2,0.0,False,0.0,False,15.9,3,8.0,8.4,8.2,7.5,7.9,9.5,11,4,2,1,0,96,150.59,36.09,-3.16,-38.7332,-36.7271,243.06,478.32,183.52,218.91,273.5371,168.0971,108.23,99.63,87.6393,85.8486,442.23,222.07,312.2704,204.8243,0.8371,0.7753,0.7507,0.6283,370.17,172.17,242.5593,130.65,117.84,88.62,91.5921,99.6786,0.4783,1.0,0.6701,0.7113,0.7317,0.7063,16041.81,69355.99,11928.89,22109.48,29429.3118,15918.9929,127.54,88.29,80.6561,85.1371,Overcast,0.6294,185.29,116.63,76.74,73.52,56.42,-9.87
2025-01-09,train,11636.19,0.5556,155.15,147,12,135,75,0.5556,11636.19,1344.42,1963.0,14943.61,155.15,86.19,5,0,0,75,0,3,1,1,2,False,649,False,11.0,8.0,24.7,29.4,19.9,0.0,False,0.0,False,16.0,3,8.0,8.4,8.2,7.5,7.9,9.5,19,15,11,9,1,98,139.35,1.02,-43.92,-40.3746,-37.6857,263.5,428.9,177.2,161.98,262.7193,161.8843,97.01,82.44,86.3996,82.1186,427.88,205.9,303.0939,199.57,0.8515,0.7135,0.7433,0.6075,364.34,146.92,233.5043,122.7157,115.84,97.25,90.1243,97.9814,0.5362,1.0,0.5877,0.741,0.7161,0.6852,19499.23,62190.37,11872.26,16683.93,27397.1329,14539.7786,112.38,80.17,78.1161,80.5843,Overcast,0.6294,199.54,125.6,81.06,84.55,68.53,-44.39
2025-01-10,train,20771.34,0.6547,228.26,147,8,139,91,0.6547,20771.34,1908.49,2362.35,25042.18,228.26,149.43,7,0,0,89,2,4,1,1,2,False,259,False,10.0,9.0,30.7,38.1,25.5,0.0,False,0.0,False,12.6,3,8.0,8.4,8.2,7.5,7.9,9.5,25,15,14,7,2,116,212.97,-45.75,-37.64,-41.9964,-37.7529,353.59,445.94,214.16,190.27,252.9425,160.9086,89.65,86.92,85.9546,82.42,491.69,227.91,294.9389,198.6614,0.8068,0.7438,0.7354,0.5955,396.71,169.51,224.9779,119.67,99.49,105.18,88.8821,95.6686,0.5324,0.8194,0.8761,0.9752,0.7002,0.6587,26165.99,52620.89,21201.78,22452.24,25591.6264,13818.6729,89.19,91.43,76.55,78.9214,Overcast,0.8108,254.88,206.65,74.67,89.46,66.8,-26.62
2025-01-11,train,25719.74,0.7746,233.82,147,5,142,110,0.7746,25719.74,1989.53,4400.110000000001,32109.38,233.82,181.12,16,1,1,107,3,5,1,1,2,True,579,False,9.0,10.0,29.9,32.7,26.8,0.063,True,0.441,True,9.8,73,8.0,8.4,8.2,7.5,7.9,9.5,20,13,9,5,3,149,218.84,-30.94,-35.66,-41.3132,-36.1786,375.14,484.56,242.45,178.61,245.1682,166.3357,94.26,85.8,85.9479,82.7829,515.5,214.27,286.4814,202.5143,0.8344,0.6873,0.7355,0.605,430.15,147.26,218.19,124.9757,114.14,112.83,87.9957,91.31,0.7482,0.9859,1.0,0.8976,0.6943,0.6129,39015.05,67838.36,28366.48,20361.5,24454.1425,13578.5443,107.59,96.82,75.7504,75.4029,Snow,0.9001,262.25,236.06,83.14,91.37,75.96,-28.43
2025-01-12,train,13761.54,0.6713,143.35,147,4,143,96,0.6713,13761.54,1761.13,3923.0,19445.67,143.35,96.23,6,1,1,93,3,6,1,1,2,True,169,False,8.0,11.0,32.7,40.6,26.4,0.0,False,0.0,False,8.9,3,8.0,8.6,8.9,8.4,8.3,8.8,16,9,4,2,0,126,134.83,-12.25,-51.0,-41.2236,-35.1457,289.33,259.06,163.93,131.28,236.2132,174.2229,97.6,78.0,85.8446,83.5786,271.31,182.28,277.4368,209.3686,0.7582,0.4402,0.7378,0.6354,205.71,80.24,211.2582,137.6614,106.77,109.72,86.8886,87.0686,0.8116,0.844,0.9423,0.5496,0.6868,0.5953,32404.66,30827.65,16065.47,9452.03,22949.9061,14344.0071,104.2,85.58,74.6207,72.4229,Overcast,0.611,199.83,122.1,106.89,74.07,79.17,-56.48
2025-01-13,train,18543.93,0.8485,165.57,147,15,132,112,0.8485,18543.93,1120.88,2294.1,21958.91,165.57,140.48,14,1,0,87,25,0,1,1,3,False,409,False,7.0,12.0,34.2,43.4,28.3,0.0,False,0.0,False,10.3,3,8.0,8.6,8.9,8.4,8.3,8.8,54,42,19,0,0,143,162.46,-49.27,-42.66,-42.8032,-35.9286,320.85,219.83,180.17,143.66,232.0807,175.9471,81.35,80.02,85.0043,83.0171,269.1,186.32,274.8839,211.8757,0.7398,0.4599,0.7326,0.6598,199.09,85.69,208.2721,143.6414,94.71,106.5,86.8929,86.6643,0.9197,0.7305,0.8977,0.5496,0.6806,0.6127,40427.29,22642.8,14233.73,10343.66,22340.4021,14959.6514,77.05,85.23,73.7268,71.5071,Overcast,0.6505,219.0,142.45,117.13,76.47,89.57,-53.43
2025-01-14,train,19997.5,0.8112,172.39,147,4,143,116,0.8112,19997.5,1981.34,1529.07,23507.91,172.39,139.84,4,1,0,90,26,1,1,1,3,False,499,False,6.0,13.0,29.1,32.6,25.4,0.0,False,0.0,False,13.0,3,8.0,8.6,8.9,8.4,8.3,8.8,12,6,4,1,1,144,163.02,-74.09,-43.05,-42.9518,-37.4671,463.38,190.0,182.0,151.97,230.1429,179.0771,74.33,88.13,84.83,82.51,264.09,195.02,273.0946,216.5443,0.7346,0.5782,0.7294,0.6871,193.99,112.76,206.2493,151.75,79.64,77.65,87.6936,88.1829,0.9861,0.6056,0.7857,0.5197,0.6848,0.6554,65799.36,16340.08,14013.78,10030.11,22194.0139,16131.1186,59.2,68.44,74.1739,72.1271,Overcast,0.6583,223.16,146.92,119.87,78.5,94.09,-50.77
2025-01-15,train,20319.45,0.8194,172.2,147,3,144,118,0.8194,20319.45,1647.51,3043.92,25010.88,172.2,141.11,3,0,0,88,30,2,1,1,3,False,499,False,5.0,14.0,26.0,30.3,22.0,0.0,False,0.0,False,14.3,3,8.0,8.6,8.9,8.4,8.3,8.8,16,7,3,2,0,143,160.19,-84.07,-9.87,-42.1189,-38.57,218.91,187.21,168.01,175.42,229.5139,181.9943,69.46,73.52,84.9789,81.1343,271.28,185.29,271.6329,220.5643,0.6978,0.6294,0.7267,0.6985,189.29,116.63,204.5682,156.63,79.94,76.74,89.1304,94.2143,0.7113,0.5694,0.7553,0.5635,0.6922,0.6971,22109.48,15351.05,11928.49,12454.98,22324.6361,17555.0314,55.53,56.42,75.42,75.7914,Overcast,0.6741,217.27,146.47,119.08,82.05,97.7,-45.07
2025-01-16,train,18550.57,0.7778,165.63,147,3,144,112,0.7778,18550.57,2122.83,3051.93,23725.33,165.63,128.82,9,3,0,85,27,3,1,1,3,False,539,False,4.0,15.0,26.3,30.6,21.1,0.016,True,0.11,True,6.5,71,8.0,8.6,8.9,8.4,8.3,8.8,14,11,6,3,2,143,156.97,-108.04,-44.39,-40.7261,-43.5986,161.98,171.26,167.74,155.15,228.9779,181.5343,62.49,84.55,85.4286,82.3529,279.3,199.54,269.7039,225.1329,0.749,0.6294,0.7258,0.7049,209.2,125.6,203.0389,160.8929,80.83,81.06,90.5282,100.2629,0.741,0.6138,0.6667,0.5556,0.7011,0.7336,16683.93,15242.17,12748.37,11636.19,22502.0789,18678.5271,50.51,68.53,76.9261,81.6886,Slight snow,0.6741,214.58,144.65,112.02,78.03,87.41,-48.95
2025-01-17,train,30182.1,0.7292,287.45,147,3,144,105,0.7292,30182.1,1658.69,3551.95,35392.74,287.45,209.6,17,0,1,104,1,4,1,1,3,False,649,False,3.0,16.0,30.5,40.6,22.5,0.0,False,0.0,False,6.2,3,8.0,8.6,8.9,8.4,8.3,8.8,49,38,27,27,17,146,253.82,-17.96,-26.62,-38.6157,-44.25,190.27,312.67,196.51,228.26,228.7768,183.0314,95.61,89.46,85.9836,81.4214,330.63,254.88,267.3925,227.2814,0.7569,0.8108,0.7232,0.7113,250.25,206.65,200.7336,163.6143,69.2,74.67,91.6421,104.6857,0.9752,0.5274,0.9565,0.6547,0.707,0.7654,22452.24,24075.54,21616.14,20771.34,22620.2361,19666.2957,66.17,66.8,78.2439,84.3857,Overcast,0.9014,258.61,233.12,76.98,117.12,90.15,28.84
2025-01-18,train,50436.990000000005,0.9793,355.19,147,2,145,142,0.9793,50436.990000000005,2711.82,3764.97,56913.78,355.19,347.84,14,2,0,141,1,5,1,1,3,True,699,False,2.0,17.0,38.0,44.3,30.9,0.094,True,0.0,False,9.5,53,8.0,8.6,8.9,8.4,8.3,8.8,37,29,22,15,11,196,321.39,-21.23,-28.43,-36.9443,-36.3271,178.61,333.84,199.58,233.82,227.8761,191.4871,95.5,91.37,86.7518,85.3729,355.07,262.25,264.8204,227.8143,0.887,0.9001,0.7283,0.7242,314.94,236.06,200.1218,167.3957,92.03,83.14,91.92,105.0157,0.8976,0.8333,1.0,0.7746,0.7142,0.776,20361.5,40061.21,23350.82,25719.74,22838.3275,21010.69,87.89,75.96,79.1004,87.7214,Drizzle,0.9763,279.1,272.5,98.25,128.53,126.28,76.09
2025-01-19,train,21330.64,0.922,164.08,147,6,141,130,0.922,21330.64,2282.67,5598.2,29211.51,164.08,151.28,14,2,0,129,1,6,1,1,3,True,699,False,1.0,18.0,33.3,37.0,27.2,0.291,True,2.012,True,11.4,75,15.0,7.5,7.1,7.3,6.7,8.5,29,19,9,6,1,181,155.13,-56.47,-56.48,-33.4686,-21.3957,131.28,199.61,160.55,143.35,228.6386,208.8257,84.88,74.07,87.9314,90.6814,256.08,199.83,262.1071,230.2214,0.7438,0.611,0.7315,0.7351,190.46,122.1,198.6061,172.6014,100.61,106.89,92.1421,107.1743,0.5496,0.7914,0.9231,0.6713,0.7194,0.8052,9452.03,21956.91,11559.68,13761.54,23208.8911,24541.7257,85.4,79.17,80.4714,94.91,Heavy snow,0.8594,221.24,190.13,102.91,78.84,81.12,-57.16
2025-01-20,train,15256.83,0.7969,149.58,147,19,128,102,0.7969,15256.83,2049.48,4138.26,21444.57,149.58,119.19,9,1,0,102,0,0,1,1,4,False,439,True,23.0,19.0,19.3,26.9,12.0,0.004,True,0.055,True,9.5,71,15.0,7.5,7.1,7.3,6.7,8.5,22,12,10,7,0,137,141.11,-34.68,-53.43,-33.4932,-21.4929,143.66,226.3,163.45,165.57,227.3696,211.7871,87.83,76.47,87.7157,91.3629,260.98,219.0,260.8629,233.28,0.7057,0.6505,0.7356,0.7706,184.16,142.45,198.5943,182.32,66.52,117.13,92.2243,106.6057,0.5496,0.6273,1.0,0.8485,0.7241,0.8411,10343.66,15614.94,12422.03,18543.93,23186.5243,25623.0257,58.43,89.57,80.3186,95.1886,Slight snow,0.5204,207.1,107.77,133.34,76.16,101.55,-57.52
2025-01-21,train,14192.6,0.6458,152.61,147,3,144,93,0.6458,14192.6,1422.1,3577.04,19191.74,152.61,98.56,5,0,1,93,0,1,1,1,4,False,389,False,22.0,1.0,11.2,16.9,3.5,0.016,True,0.11,True,5.3,71,15.0,7.5,7.1,7.3,6.7,8.5,11,7,5,5,1,123,139.91,-27.97,-50.77,-34.3089,-22.0771,151.97,236.01,155.67,172.39,224.6296,209.5029,89.73,78.5,87.2989,91.3186,263.98,223.16,258.9386,231.58,0.7214,0.6583,0.729,0.752,190.44,146.92,195.8661,177.3657,76.38,119.87,94.6107,108.9214,0.5197,0.5827,0.977,0.8112,0.7301,0.8337,10030.11,19116.43,13232.37,19997.5,23173.7346,25153.44,68.54,94.09,81.8586,96.9,Slight snow,0.703,235.06,165.25,90.0,106.92,96.22,-82.45
2025-01-22,train,18536.42,0.7887,165.5,147,5,142,112,0.7887,18536.42,1845.25,4102.47,24484.14,165.5,130.54,7,2,0,112,0,2,1,1,4,False,479,False,21.0,2.0,10.6,17.3,1.9,0.0,False,0.0,False,6.1,3,15.0,7.5,7.1,7.3,6.7,8.5,24,13,7,6,0,142,157.03,-32.27,-45.07,-36.2546,-26.6029,175.42,243.06,166.01,172.2,221.6511,206.6771,88.56,82.05,87.9129,95.3786,275.33,217.27,257.9057,233.28,0.7135,0.6741,0.7284,0.7584,196.45,146.47,194.9664,179.9843,62.93,119.08,95.0971,104.6543,0.5635,0.4783,0.9884,0.8194,0.7324,0.8101,12454.98,16041.81,14110.79,20319.45,22997.8836,24324.1686,55.72,97.7,82.8471,97.2043,Overcast,0.7595,228.11,173.25,100.32,74.68,74.92,-62.61
2025-01-23,train,19009.34,0.8182,162.47,147,4,143,117,0.8182,19009.34,1312.54,4612.43,24934.31,162.47,132.93,11,3,0,117,0,3,1,1,4,False,339,False,20.0,3.0,16.2,25.9,8.7,0.0,False,0.0,False,4.6,3,15.0,7.5,7.1,7.3,6.7,8.5,23,13,7,6,1,152,159.16,-39.1,-48.95,-37.3382,-29.1086,155.15,263.5,188.45,165.63,218.8811,205.72,89.09,78.03,87.4171,94.3257,302.6,214.58,256.2193,234.8286,0.8081,0.6741,0.73,0.7706,244.55,144.65,194.1379,183.81,62.29,112.02,96.4325,101.9743,0.5556,0.5362,0.9655,0.7778,0.7435,0.8057,11636.19,19499.23,15829.51,18550.57,23086.9768,24069.45,55.49,87.41,83.5329,93.95,Overcast,0.8436,235.66,198.81,94.35,70.67,66.68,-73.19
2025-01-24,train,32299.11,0.8309,285.83,147,11,136,113,0.8309,32299.11,1485.78,3880.54,37665.43,285.83,237.49,2,2,1,103,10,4,1,1,4,False,759,False,19.0,4.0,20.2,30.1,11.9,0.0,False,0.0,False,6.4,3,15.0,7.5,7.1,7.3,6.7,8.5,43,29,27,21,8,143,257.96,-58.7,28.84,-38.5557,-32.5714,228.26,353.59,250.21,287.45,215.2729,205.2686,87.73,117.12,86.7593,93.2743,412.29,258.61,253.8286,237.84,0.8922,0.9014,0.7313,0.7948,367.86,233.12,192.5043,191.5471,56.42,76.98,97.5775,99.45,0.6547,0.5324,0.9886,0.7292,0.7535,0.8114,20771.34,26165.99,21768.62,30182.1,23069.4807,24134.9886,49.5,90.15,83.9325,90.9886,Overcast,0.9054,270.16,244.6,84.9,106.79,90.67,15.67
